chinese_hanzi,chinese_pinyin,chinese_phonetic,english_word,english_phonetic,distance,chinese_ipa,english_ipa
繁荣,fán róng,,father,,0.4999999999999999,fanʐʊŋ,fɑðər
凡是,fán shì,,badly,,0.25,fanʂɨ,bædli
反而,fǎn ér,,founded,,0.5357142857142857,fanɑɻ,faʊndɪd
反复,fǎn fù,,five,,0.4,fanfu,faɪv
反应,fǎn yìng,,founding,,0.3571428571428571,faniŋ,faʊndɪŋ
反正,fǎn zhèng,,politics,,0.5625,fanʈʂɤŋ,pɑlətɪks
方,fāng,,back,,0.25,fɑŋ,bæk
方案,fāng àn,,pocket,,0.45,fɑŋan,pɑkət
方式,fāng shì,,buckley,,0.45,fɑŋʂɨ,bəkli
妨碍,fáng ài,,practice,,0.5357142857142857,fɑŋaɪ,præktɪs
房东,fáng dōng,,bank,,0.4583333333333332,fɑŋtʊŋ,bæŋk
仿佛,fǎng fú,,fact,,0.5,fɑŋfu,fækt
放松,fàng sōng,,acting,,0.4166666666666666,fɑŋsʊŋ,æktɪŋ
非,fēi,,by,,0.25,feɪ,baɪ
肥皂,féi zào,,patriarchate,,0.5227272727272727,feɪtsɑʊ,peɪtriɑrkət
肺,fèi,,by,,0.25,feɪ,baɪ
废话,fèi huà,,medical,,0.5357142857142857,feɪxwa,mɛdɪkəl
费用,fèi yòng,,being,,0.4583333333333332,feɪyʊŋ,biɪŋ
分别,fēn bié,,venezuela,,0.575,fənpjɛ,vɛnɪzweɪlə
分布,fēn bù,,pursue,,0.45,fənpu,pərsu
分配,fēn pèi,,fundamentally,,0.5227272727272727,fənpʰeɪ,fəndəmɛnəli
分析,fēn xī,,very,,0.4,fənɕi,vɛri
纷纷,fēn fēn,,number,,0.4166666666666666,fənfən,nəmbər
奋斗,fèn dòu,,fellow,,0.2916666666666666,fəntoʊ,fɛloʊ
愤怒,fèn nù,,bamboo,,0.45,fənnu,bæmbu
风格,fēng gé,,fact,,0.5,fɤŋkɤ,fækt
风俗,fēng sú,,four,,0.6000000000000001,fɤŋsu,fɔr
风险,fēng xiǎn,,alongside,,0.5625,fɤŋɕjɛn,əlɔŋsaɪd
疯狂,fēng kuáng,,functional,,0.611111111111111,fɤŋkʰwɑŋ,fəŋkʃənəl
讽刺,fěng cì,,participate,,0.6363636363636364,fɤŋtsʰɯ,pɑrtɪsəpeɪt
否定,fǒu dìng,,putting,,0.2916666666666666,foʊtiŋ,pʊtɪŋ
否认,fǒu rèn,,social,,0.3749999999999999,foʊʐən,soʊʃəl
扶,fú,,mu,,0.25,fu,mu
幅,fú,,mu,,0.25,fu,mu
服从,fú cóng,,devastating,,0.6363636363636364,futsʰʊŋ,dɛvəsteɪtɪŋ
服装,fú zhuāng,,businessman,,0.6666666666666666,fuʈʂwɑŋ,bɪznɪsmæn
辅导,fǔ dǎo,,buddha,,0.45,futɑʊ,budə
复制,fù zhì,,party,,0.55,fuʈʂɨ,pɑrti
付款,fù kuǎn,,frequency,,0.6388888888888888,fukʰwan,frikwənsi
妇女,fù nǚ,,food,,0.3125,funy,fud
改革,gǎi gé,,came,,0.5,kaɪkɤ,keɪm
改进,gǎi jìn,,compilation,,0.5227272727272727,kaɪtɕin,kɑmpəleɪʃən
改善,gǎi shàn,,captain,,0.4166666666666666,kaɪʂan,kæptən
改正,gǎi zhèng,,pakistan,,0.5625,kaɪʈʂɤŋ,pækɪstæn
盖,gài,,sky,,0.25,kaɪ,skaɪ
概括,gài kuò,,continued,,0.6666666666666666,kaɪkʰwɔ,kəntɪnjud
概念,gài niàn,,communion,,0.3888888888888889,kaɪnjɛn,kəmjunjən
干脆,gān cuì,,continuation,,0.5384615384615384,kantsʰweɪ,kəntɪnjueɪʃən
感激,gǎn jī,,party,,0.4583333333333333,kantɕi,pɑrti
感受,gǎn shòu,,cancer,,0.3333333333333333,kanʂoʊ,kænsər
感想,gǎn xiǎng,,candidates,,0.5625,kanɕjɑŋ,kænədɪts
赶紧,gǎn jǐn,,clandestine,,0.4499999999999999,kantɕin,klændɛstɪn
赶快,gǎn kuài,,continuity,,0.525,kankʰwaɪ,kɑntənuəti
干活儿,gàn huó r,,january,,0.5625,kanxwɔɻ,ʤænjuɛri
钢铁,gāng tiě,,contributions,,0.6346153846153846,kɑŋtʰjɛ,kɑntrəbjuʃənz
高档,gāo dàng,,counterattack,,0.45,kɑʊtɑŋ,kaʊnərətæk
高速,gāo sù,,out,,0.5,kɑʊsu,aʊt
搞,gǎo,,cows,,0.25,kɑʊ,kaʊz
告别,gào bié,,county,,0.4166666666666666,kɑʊpjɛ,kaʊnti
胳膊,gē bo,,cover,,0.6000000000000001,kɤpwɔ,kəvər
鸽子,gē zi,,called,,0.5,kɤtsɯ,kɔld
隔壁,gé bì,,kirby,,0.35,kɤpi,kərbi
格外,gé wài,,combine,,0.4999999999999999,kɤwaɪ,kɑmbaɪn
革命,gé mìng,,common,,0.45,kɤmiŋ,kɑmən
个别,gè bié,,canyon,,0.4166666666666666,kɤpjɛ,kænjən
个人,gè rén,,cautious,,0.35,kɤʐən,kɔʃəs
个性,gè xìng,,king,,0.5,kɤɕiŋ,kɪŋ
各自,gè zì,,called,,0.5,kɤtsɯ,kɔld
根,gēn,,cup,,0.25,kən,kəp
根本,gēn běn,,number,,0.4166666666666666,kənpən,nəmbər
更加,gèng jiā,,quarterbacks,,0.6363636363636364,kɤŋtɕja,kwɔrtərbæks
公布,gōng bù,,cockpit,,0.5833333333333333,kʊŋpu,kɑkpɪt
公开,gōng kāi,,coincided,,0.6363636363636364,kʊŋkʰaɪ,koʊənsaɪdəd
公平,gōng píng,,companies,,0.59375,kʊŋpʰiŋ,kəmpəniz
公寓,gōng yù,,kingdom,,0.5833333333333333,kʊŋy,kɪŋdəm
公元,gōng yuán,,execution,,0.575,kʊŋɥœn,ɛksəkjuʃən
公主,gōng zhǔ,,course,,0.6249999999999999,kʊŋʈʂu,kɔrs
工厂,gōng chǎng,,consistent,,0.7,kʊŋʈʂʰɑŋ,kənsɪstənt
工程师,gōng chéng shī,,communication,,0.7692307692307692,kʊŋʈʂʰɤŋʂɨ,kəmjunəkeɪʃən
工人,gōng rén,,version,,0.4999999999999999,kʊŋʐən,vərʒən
工业,gōng yè,,rookie,,0.55,kʊŋjɛ,rʊki
功夫,gōng fu,,congo,,0.6249999999999999,kʊŋfu,kɑŋgoʊ
功能,gōng néng,,building,,0.5833333333333333,kʊŋnɤŋ,bɪldɪŋ
贡献,gòng xiàn,,european,,0.5625,kʊŋɕjɛn,jʊrəpiən
沟通,gōu tōng,,holding,,0.4285714285714285,koʊtʰʊŋ,hoʊldɪŋ
构成,gòu chéng,,protruding,,0.5750000000000001,koʊʈʂʰɤŋ,proʊtrudɪŋ
姑姑,gū gu,,kangaroo,,0.6428571428571429,kuku,kæŋgəru
姑娘,gū niang,,continuing,,0.5750000000000001,kunjɑŋ,kəntɪnjuɪŋ
古代,gǔ dài,,class,,0.5,kutaɪ,klæs
古典,gǔ diǎn,,austrian,,0.4999999999999999,kutjɛn,ɔstriən
古老,gǔ lǎo,,newly,,0.5,kulɑʊ,nuli
股票,gǔ piào,,continued,,0.6666666666666666,kupʰjɑʊ,kəntɪnjud
鼓舞,gǔ wǔ,,kuwait,,0.5416666666666666,kuu,kuweɪt
骨头,gǔ tou,,carlos,,0.5357142857142857,kutʰoʊ,kɑrloʊs
固定,gù dìng,,killing,,0.4,kutiŋ,kɪlɪŋ
固体,gù tǐ,,july,,0.6000000000000001,kutʰi,ʤulaɪ
雇佣,gù yōng,,king,,0.5,kuyʊŋ,kɪŋ
挂号,guà hào,,hockey,,0.5833333333333333,kwaxɑʊ,hɑki
乖,guāi,,squad,,0.4,kwaɪ,skwɑd
拐弯,guǎi wān,,highway,,0.4999999999999999,kwaɪwan,haɪweɪ
怪不得,guài bu de,,acquaintance,,0.575,kwaɪputɤ,əkweɪntəns
关闭,guān bì,,climate,,0.4999999999999999,kwanpi,klaɪmɪt
关怀,guān huái,,qualifiers,,0.5227272727272727,kwanxwaɪ,kwɑləfaɪərz
官,guān,,yuan,,0.3125,kwan,juɑn
观察,guān chá,,acquaintance,,0.5750000000000001,kwanʈʂʰa,əkweɪntəns
观点,guān diǎn,,equestrian,,0.425,kwantjɛn,ɪkwɛstriən
观念,guān niàn,,squadrons,,0.4999999999999999,kwannjɛn,skwɑdrənz
管子,guǎn zi,,clandestine,,0.45,kwantsɯ,klændɛstɪn
罐头,guàn tou,,guantanamo,,0.4545454545454545,kwantʰoʊ,gwɑntɑnəmoʊ
冠军,guàn jūn,,quantitative,,0.5208333333333334,kwantɕyn,kwɑntɪteɪtɪv
光滑,guāng hua,,qualifiers,,0.6363636363636364,kwɑŋxwa,kwɑləfaɪərz
光临,guāng lín,,college,,0.4999999999999999,kwɑŋlin,kɑlɪʤ
光明,guāng míng,,wyoming,,0.5625,kwɑŋmiŋ,waɪoʊmɪŋ
光盘,guāng pán,,equivalent,,0.6499999999999999,kwɑŋpʰan,ɪkwɪvələnt
光荣,guāng róng,,coinciding,,0.6363636363636362,kwɑŋʐʊŋ,koʊənsaɪdɪŋ
广场,guǎng chǎng,,transferring,,0.7,kwɑŋʈʂʰɑŋ,trænsfərɪŋ
广大,guǎng dà,,uganda,,0.5357142857142857,kwɑŋta,jugɑndɑ
广泛,guǎng fàn,,questions,,0.5625,kwɑŋfan,kwɛsʧənz
规矩,guī ju,,quarters,,0.5625,kweɪtɕy,kwɔrtərz
规律,guī lǜ,,credits,,0.5357142857142857,kweɪly,krɛdɪts
规模,guī mó,,created,,0.59375,kweɪmwɔ,krieɪtɪd
规则,guī zé,,white,,0.4999999999999999,kweɪtsɤ,waɪt
柜台,guì tái,,available,,0.6388888888888888,kweɪtʰaɪ,əveɪləbəl
滚,gǔn,,squid,,0.3,kwən,skwɪd
锅,guō,,square,,0.5,kwɔ,skwɛr
国籍,guó jí,,quantum,,0.4999999999999999,kwɔtɕi,kwɑntəm
国庆节,Guó qìng jié,,species,,0.7499999999999999,kwɔtɕʰiŋtɕjɛ,spiʃiz
果实,guǒ shí,,equally,,0.375,kwɔʂɨ,ikwəli
过分,guò fèn,,seven,,0.4166666666666666,kwɔfən,sɛvən
过敏,guò mǐn,,awarded,,0.4999999999999999,kwɔmin,əwɔrdɪd
过期,guò qī,,qualify,,0.59375,kwɔtɕʰi,kwɑləfaɪ
哈,hā,,car,,0.3333333333333333,xa,kɑr
海关,hǎi guān,,michael,,0.4999999999999999,xaɪkwan,maɪkəl
海鲜,hǎi xiān,,colonization,,0.5208333333333334,xaɪɕjɛn,kɑlənɪzeɪʃən
喊,hǎn,,can,,0.25,xan,kən
行业,háng yè,,concubine,,0.575,xɑŋjɛ,kɑnkjəbaɪn
豪华,háo huá,,concluded,,0.6388888888888888,xɑʊxwa,kənkludɪd
好奇,hào qí,,boundary,,0.5625,xɑʊtɕʰi,baʊndəri
和平,hé píng,,according,,0.5357142857142857,xɤpʰiŋ,əkɔrdɪŋ
何必,hé bì,,kirby,,0.35,xɤpi,kərbi
何况,hé kuàng,,broadcasting,,0.7,xɤkʰwɑŋ,brɔdkæstɪŋ
合法,hé fǎ,,cannot,,0.45,xɤfa,kænɑt
合理,hé lǐ,,calling,,0.35,xɤli,kɔlɪŋ
合同,hé tong,,controlling,,0.5750000000000001,xɤtʰʊŋ,kəntroʊlɪŋ
合影,hé yǐng,,according,,0.5357142857142857,xɤiŋ,əkɔrdɪŋ
合作,hé zuò,,its,,0.6249999999999999,xɤtswɔ,ɪts
核心,hé xīn,,common,,0.45,xɤɕin,kɑmən
恨,hèn,,cup,,0.25,xən,kəp
横,héng,,kong,,0.3125,xɤŋ,kɔŋg
后果,hòu guǒ,,coastal,,0.4999999999999999,xoʊkwɔ,koʊstəl
忽视,hū shì,,actually,,0.5357142857142857,xuʂɨ,ækʧuəli
呼吸,hū xī,,fukushima,,0.53125,xuɕi,fukuʃimə
壶,hú,,crew,,0.3333333333333333,xu,kru
蝴蝶,hú dié,,july,,0.55,xutjɛ,ʤulaɪ
胡说,hú shuō,,who,,0.7,xuʂwɔ,hu
胡同,hú tòng,,quoting,,0.5357142857142857,xutʰʊŋ,kwoʊtɪŋ
胡须,hú xū,,bequeathed,,0.6428571428571428,xuɕy,bəkwiθt
糊涂,hú tu,,quo,,0.6000000000000001,xutʰu,kwoʊ
花生,huā shēng,,was,,0.5833333333333333,xwaʂɤŋ,wɑz
滑冰,huá bīng,,climate,,0.5357142857142857,xwapiŋ,klaɪmɪt
划船,huá chuán,,classification,,0.6730769230769231,xwaʈʂʰwan,klæsəfəkeɪʃən
华裔,Huá yì,,kumar,,0.45,xwai,kumɑr
化学,huà xué,,quarter,,0.5357142857142857,xwaɕɥœ,kwɔrtər
话题,huà tí,,capacity,,0.5625,xwatʰi,kəpæsɪti
怀念,huái niàn,,lithuanian,,0.4545454545454545,xwaɪnjɛn,lɪθəweɪniən
缓解,huǎn jiě,,humanitarian,,0.5416666666666666,xwantɕjɛ,jumænətɛriən
幻想,huàn xiǎng,,county,,0.625,xwanɕjɑŋ,kaʊnti
慌张,huāng zhāng,,practices,,0.6388888888888888,xwɑŋʈʂɑŋ,præktɪsɪz
黄瓜,huáng guā,,qualifiers,,0.6363636363636364,xwɑŋkwa,kwɑləfaɪərz
黄金,huáng jīn,,qualifications,,0.6071428571428572,xwɑŋtɕin,kwɑləfəkeɪʃənz
皇帝,huáng dì,,quarter,,0.4999999999999999,xwɑŋti,kwɔrtər
皇后,huáng hòu,,quickly,,0.4999999999999999,xwɑŋxoʊ,kwɪkli
灰,huī,,claim,,0.4,xweɪ,kleɪm
灰尘,huī chén,,accreditation,,0.5625,xweɪʈʂʰən,əkrɛdəteɪʃən
灰心,huī xīn,,acquisitions,,0.45,xweɪɕin,ækwəzɪʃənz
挥,huī,,claim,,0.4,xweɪ,kleɪm
恢复,huī fù,,quality,,0.5357142857142857,xweɪfu,kwɑləti
汇率,huì lǜ,,credits,,0.5357142857142857,xweɪly,krɛdɪts
婚礼,hūn lǐ,,country,,0.3749999999999999,xwənli,kəntri
婚姻,hūn yīn,,women,,0.4166666666666666,xwənin,wɪmən
活跃,huó yuè,,coach,,0.55,xwɔɥœ,koʊʧ
火柴,huǒ chái,,acquisition,,0.6388888888888888,xwɔʈʂʰaɪ,ækwəzɪʃən
伙伴,huǒ bàn,,campaign,,0.4999999999999999,xwɔpan,kæmpeɪn
基本,jī běn,,david,,0.4583333333333332,tɕipən,deɪvɪd
机器,jī qì,,treatment,,0.59375,tɕitɕʰi,tritmənt
激烈,jī liè,,australia,,0.4999999999999999,tɕiljɛ,ɔstreɪljə
肌肉,jī ròu,,ratio,,0.4999999999999999,tɕiʐoʊ,reɪʃioʊ
及格,jí gé,,streets,,0.6249999999999999,tɕikɤ,strits
急忙,jí máng,,taliban,,0.4999999999999999,tɕimɑŋ,tælɪbæn
集体,jí tǐ,,totally,,0.4999999999999999,tɕitʰi,toʊtəli
集中,jí zhōng,,existing,,0.5625,tɕiʈʂʊŋ,ɪgzɪstɪŋ
记录,jì lù,,he,,0.6499999999999999,tɕilu,hi
记忆,jì yì,,street,,0.55,tɕii,strit
计算,jì suàn,,kyrgyzstan,,0.5277777777777778,tɕiswan,kɪrgistɑn
寂寞,jì mò,,traditional,,0.7,tɕimwɔ,trədɪʃənəl
系领带,jì lǐng dài,,previously,,0.6388888888888888,ɕiliŋtaɪ,priviəsli
纪录,jì lù,,he,,0.6499999999999999,tɕilu,hi
纪律,jì lǜ,,he,,0.6499999999999999,tɕily,hi
纪念,jì niàn,,union,,0.4642857142857142,tɕinjɛn,junjən
家庭,jiā tíng,,surviving,,0.6388888888888888,tɕjatʰiŋ,sərvaɪvɪŋ
家务,jiā wù,,through,,0.6000000000000001,tɕjau,θru
家乡,jiā xiāng,,broadcasting,,0.7,tɕjaɕjɑŋ,brɔdkæstɪŋ
嘉宾,jiā bīn,,european,,0.59375,tɕjapin,jʊrəpiən
夹子,jiā zi,,alejandro,,0.6363636363636362,tɕjatsɯ,ɑleɪjɑndroʊ
甲,jiǎ,,july,,0.7,tɕja,ʤulaɪ
假如,jiǎ rú,,his,,0.6666666666666666,tɕjaʐu,hɪz
假装,jiǎ zhuāng,,synthesizers,,0.7291666666666666,tɕjaʈʂwɑŋ,sɪnθəsaɪzərz
嫁,jià,,july,,0.7,tɕja,ʤulaɪ
价值,jià zhí,,terminology,,0.6363636363636364,tɕjaʈʂɨ,tərmɪnɑləʤi
驾驶,jià shǐ,,time,,0.6249999999999999,tɕjaʂɨ,taɪm
煎,jiān,,season,,0.55,tɕjɛn,sizən
肩膀,jiān bǎng,,november,,0.6388888888888888,tɕjɛnpɑŋ,noʊvɛmbər
坚决,jiān jué,,statistics,,0.7,tɕjɛntɕɥœ,stətɪstɪks
坚强,jiān qiáng,,into,,0.75,tɕjɛntɕʰjɑŋ,ɪntu
尖锐,jiān ruì,,regeneration,,0.6249999999999999,tɕjɛnʐweɪ,riʤɛnəreɪʃən
艰巨,jiān jù,,significantly,,0.673076923076923,tɕjɛntɕy,sɪgnɪfɪkəntli
艰苦,jiān kǔ,,african-american,,0.7666666666666666,tɕjɛnkʰu,æfrɪkənəmɛrɪkən
捡,jiǎn,,season,,0.55,tɕjɛn,sizən
剪刀,jiǎn dāo,,secondary,,0.6388888888888888,tɕjɛntɑʊ,sɛkəndɛri
简历,jiǎn lì,,tributary,,0.525,tɕjɛnli,trɪbjətɛri
简直,jiǎn zhí,,previously,,0.611111111111111,tɕjɛnʈʂɨ,priviəsli
健身房,jiàn shēn fáng,,season,,0.6590909090909091,tɕjɛnʂənfɑŋ,sizən
建立,jiàn lì,,tributary,,0.525,tɕjɛnli,trɪbjətɛri
建设,jiàn shè,,originally,,0.6666666666666666,tɕjɛnʂɤ,ərɪʤənəli
建议,jiàn yì,,trading,,0.5357142857142856,tɕjɛni,treɪdɪŋ
建筑,jiàn zhù,,residents,,0.6388888888888888,tɕjɛnʈʂu,rɛzɪdənts
键盘,jiàn pán,,disappointment,,0.673076923076923,tɕjɛnpʰan,dɪsəpɔɪntmənt
讲究,jiǎng jiu,,party,,0.7,tɕjɑŋtɕjoʊ,pɑrti
讲座,jiǎng zuò,,scientists,,0.675,tɕjɑŋtswɔ,saɪəntɪsts
降落,jiàng luò,,automatically,,0.7,tɕjɑŋlwɔ,ɔtəmætɪkli
酱油,jiàng yóu,,sarajevo,,0.575,tɕjɑŋyoʊ,sɑrəjeɪvoʊ
浇,jiāo,,now,,0.55,tɕjɑʊ,naʊ
交换,jiāo huàn,,tajikistan,,0.575,tɕjɑʊxwan,tɑʤikɪstæn
交际,jiāo jì,,surmounted,,0.575,tɕjɑʊtɕi,sərmaʊntɪd
郊区,jiāo qū,,associations,,0.7291666666666666,tɕjɑʊtɕʰy,əsoʊʃieɪʃənz
胶水,jiāo shuǐ,,expressway,,0.6,tɕjɑʊʂweɪ,ɪksprɛsweɪ
角度,jiǎo dù,,toronto,,0.59375,tɕjɑʊtu,tərɑntoʊ
狡猾,jiǎo huá,,triangle,,0.6388888888888888,tɕjɑʊxwa,traɪæŋgəl
教材,jiào cái,,state,,0.7,tɕjɑʊtsʰaɪ,steɪt
教练,jiào liàn,,stipulated,,0.5625,tɕjɑʊljɛn,stɪpjəleɪtɪd
教训,jiào xun,,television,,0.611111111111111,tɕjɑʊɕyn,tɛləvɪʒən
接触,jiē chù,,documentation,,0.7321428571428571,tɕjɛʈʂʰu,dɑkjəmɛnteɪʃən
接待,jiē dài,,advertising,,0.5909090909090908,tɕjɛtaɪ,ædvərtaɪzɪŋ
接近,jiē jìn,,canadian,,0.6388888888888888,tɕjɛtɕin,kəneɪdiən
接着,jiē zhe,,australian,,0.7,tɕjɛʈʂɤ,ɔstreɪljən
阶段,jiē duàn,,spider-man,,0.575,tɕjɛtwan,spaɪdərmæn
结实,jiē shi,,stationary,,0.575,tɕjɛʂɨ,steɪʃənɛri
节,jié,,daniels,,0.6428571428571428,tɕjɛ,dænjɛlz
节省,jié shěng,,deteriorating,,0.6346153846153847,tɕjɛʂɤŋ,dɪtɪriəreɪtɪŋ
结构,jié gòu,,toronto,,0.5625,tɕjɛkoʊ,tərɑntoʊ
结合,jié hé,,strategically,,0.6590909090909092,tɕjɛxɤ,strətiʤɪkli
结论,jié lùn,,traditional,,0.575,tɕjɛlwən,trədɪʃənəl
结账,jié zhàng,,characteristic,,0.673076923076923,tɕjɛʈʂɑŋ,kɛrɪktərɪstɪk
解放,jiě fàng,,manufacturing,,0.6346153846153846,tɕjɛfɑŋ,mænjəfækʧərɪŋ
解说员,jiě shuō yuán,,history,,0.7,tɕjɛʂwɔɥœn,hɪstəri
届,jiè,,daniels,,0.6428571428571428,tɕjɛ,dænjɛlz
借口,jiè kǒu,,guillermo,,0.5750000000000001,tɕjɛkʰoʊ,gwɪljɛrmoʊ
戒烟,jiè yān,,created,,0.5625,tɕjɛjɛn,krieɪtɪd
戒指,jiè zhi,,articulated,,0.6346153846153846,tɕjɛʈʂɨ,ɑrtɪkjəleɪtəd
金属,jīn shǔ,,town,,0.6249999999999999,tɕinʂu,taʊn
紧,jǐn,,train,,0.45,tɕin,treɪn
紧急,jǐn jí,,cemetery,,0.59375,tɕintɕi,sɛmɪtɛri
尽量,jǐn liàng,,technology,,0.6388888888888888,tɕinljɑŋ,tɛknɑləʤi
谨慎,jǐn shèn,,translation,,0.5227272727272727,tɕinʂən,trænzleɪʃən
进步,jìn bù,,top,,0.6249999999999999,tɕinpu,tɔp
进口,jìn kǒu,,transport,,0.6388888888888888,tɕinkʰoʊ,trænspɔrt
近代,jìn dài,,sometimes,,0.59375,tɕintaɪ,səmtaɪmz
尽力,jìn lì,,commonly,,0.5357142857142857,tɕinli,kɑmənli
精力,jīng lì,,literally,,0.5625,tɕiŋli,lɪtərəli
经典,jīng diǎn,,territorial,,0.575,tɕiŋtjɛn,tɛrɪtɔriəl
经营,jīng yíng,,being,,0.5833333333333333,tɕiŋiŋ,biɪŋ
景色,jǐng sè,,team,,0.6666666666666666,tɕiŋsɤ,tim
敬爱,jìng ài,,time,,0.6249999999999999,tɕiŋaɪ,taɪm
酒吧,jiǔ bā,,turnover,,0.5277777777777778,tɕjoʊpa,tərnoʊvər
救,jiù,,rio,,0.4,tɕjoʊ,rioʊ
救护车,jiù hù chē,,classification,,0.7692307692307692,tɕjoʊxuʈʂʰɤ,klæsəfəkeɪʃən
舅舅,jiù jiu,,also,,0.6000000000000001,tɕjoʊtɕjoʊ,ɔlsoʊ
居然,jū rán,,hassan,,0.4583333333333332,tɕyʐan,həsɑn
桔子,jú zi,,test,,0.5833333333333333,tɕytsɯ,tɛst
举,jǔ,,tissues,,0.45,tɕy,tɪʃuz
具备,jù bèi,,domain,,0.4999999999999999,tɕypeɪ,doʊmeɪn
具体,jù tǐ,,city,,0.5833333333333333,tɕytʰi,sɪti
巨大,jù dà,,school,,0.6000000000000001,tɕyta,skul
聚会,jù huì,,roadway,,0.4999999999999999,tɕyxweɪ,roʊdweɪ
俱乐部,jù lè bù,,stereotypes,,0.6666666666666666,tɕylɤpu,stɛrioʊtaɪps
据说,jù shuō,,two,,0.6666666666666666,tɕyʂwɔ,tu
捐,juān,,when,,0.5,tɕɥœn,wɪn
卷,juǎn,,when,,0.5,tɕɥœn,wɪn
决赛,jué sài,,alongside,,0.59375,tɕɥœsaɪ,əlɔŋsaɪd
决心,jué xīn,,stations,,0.59375,tɕɥœɕin,steɪʃənz
绝对,jué duì,,lithuania,,0.575,tɕɥœtweɪ,lɪθəweɪniə
角色,jué sè,,where,,0.6249999999999999,tɕɥœsɤ,wɛr
军事,jūn shì,,only,,0.5833333333333333,tɕynʂɨ,oʊnli
均匀,jūn yún,,human,,0.5833333333333333,tɕynyn,jumən
卡车,kǎ chē,,francisco,,0.7,kʰaʈʂʰɤ,frænsɪskoʊ
开发,kāi fā,,private,,0.5357142857142857,kʰaɪfa,praɪvət
开放,kāi fàng,,qualifier,,0.525,kʰaɪfɑŋ,kwɑləfaɪər
开幕式,kāi mù shì,,qualified,,0.6388888888888888,kʰaɪmuʂɨ,kwɑləfaɪd
开心,kāi xīn,,competition,,0.575,kʰaɪɕin,kɑmpətɪʃən
砍,kǎn,,john,,0.5,kʰan,ʤɑn
看不起,kàn bu qǐ,,completed,,0.675,kʰanputɕʰi,kəmplitɪd
看来,kàn lai,,commander,,0.5625,kʰanlaɪ,kəmændər
抗议,kàng yì,,k,,0.6000000000000001,kʰɑŋi,keɪ
烤鸭,kǎo yā,,about,,0.6666666666666666,kʰɑʊja,əbaʊt
颗,kē,,class,,0.625,kʰɤ,klæs
可见,kě jiàn,,completed,,0.6388888888888888,kʰɤtɕjɛn,kəmplitɪd
可靠,kě kào,,co,,0.6428571428571428,kʰɤkʰɑʊ,koʊ
可怕,kě pà,,college,,0.75,kʰɤpʰa,kɑlɪʤ
刻苦,kè kǔ,,college,,0.75,kʰɤkʰu,kɑlɪʤ
课程,kè chéng,,protesting,,0.6749999999999999,kʰɤʈʂʰɤŋ,proʊtɛstɪŋ
克,kè,,class,,0.625,kʰɤ,klæs
克服,kè fú,,cuba,,0.6499999999999999,kʰɤfu,kjubə
客观,kè guān,,carolina,,0.6388888888888888,kʰɤkwan,kɛrəlaɪnə
客厅,kè tīng,,consisting,,0.6388888888888888,kʰɤtʰiŋ,kənsɪstɪŋ
空间,kōng jiān,,conversation,,0.6458333333333333,kʰʊŋtɕjɛn,kɑnvərseɪʃən
恐怖,kǒng bù,,contribute,,0.7,kʰʊŋpu,kəntrɪbjut
空闲,kòng xián,,completed,,0.6388888888888888,kʰʊŋɕjɛn,kəmplitɪd
控制,kòng zhì,,currently,,0.59375,kʰʊŋʈʂɨ,kərəntli
口味,kǒu wèi,,closely,,0.49999999999999994,kʰoʊweɪ,kloʊsli
夸,kuā,,copa,,0.7,kʰwa,koʊpə
会计,kuài jì,,sexuality,,0.55,kʰwaɪtɕi,sɛkʃuæləti
矿泉水,kuàng quán shuǐ,,january,,0.75,kʰwɑŋtɕʰɥœnʂweɪ,ʤænjuɛri
辣椒,là jiāo,,platform,,0.59375,latɕjɑʊ,plætfɔrm
蜡烛,là zhú,,list,,0.5,laʈʂu,lɪst
来自,lái zì,,lines,,0.375,laɪtsɯ,laɪnz
拦,lán,,line,,0.25,lan,laɪn
烂,làn,,line,,0.25,lan,laɪn
狼,láng,,long,,0.25,lɑŋ,lɔŋ
劳动,láo dòng,,dating,,0.375,lɑʊtʊŋ,deɪtɪŋ
劳驾,láo jià,,nowadays,,0.5625,lɑʊtɕja,naʊədeɪz
老百姓,lǎo bǎi xìng,,hypothesized,,0.5625,lɑʊpaɪɕiŋ,haɪpɑθəsaɪzd
老板,lǎo bǎn,,time,,0.45833333333333326,lɑʊpan,taɪm
老实,lǎo shí,,roxy,,0.35000000000000003,lɑʊʂɨ,rɑksi
老鼠,lǎo shǔ,,out,,0.55,lɑʊʂu,aʊt
姥姥,lǎo lao,,rounded,,0.49999999999999994,lɑʊlɑʊ,raʊndɪd
乐观,lè guān,,election,,0.49999999999999994,lɤkwan,ɪlɛkʃən
雷,léi,,they,,0.25,leɪ,ðeɪ
类,lèi,,they,,0.25,leɪ,ðeɪ
梨,lí,,t,,0.25,li,ti
离婚,lí hūn,,quinn,,0.37499999999999994,lixwən,kwɪn
厘米,lí mǐ,,leaving,,0.4,limi,livɪŋ
礼拜天,lǐ bài tiān,,line,,0.6,lipaɪtʰjɛn,laɪn
理论,lǐ lùn,,between,,0.45833333333333326,lilwən,bɪtwin
理由,lǐ yóu,,low,,0.4,liyoʊ,loʊ
粒,lì,,t,,0.25,li,ti
立方,lì fāng,,briefing,,0.37499999999999994,lifɑŋ,brifɪŋ
立即,lì jí,,between,,0.5833333333333333,litɕi,bɪtwin
